show_id,type,title,country,date_added,release_year,rating,duration,listed_in,description,duration_cleaned
s113,0,Worth,United States,2021-09-03,0.7733244432755346,PG-13,119 min,Dramas,"In the wake of the Sept. 11 attacks, a lawyer faces an emotional reckoning as he attempts to put a dollar value on the lives lost. Based on real events.",0.967375602773572
s114,0,Afterlife of the Party,United States,2021-09-02,0.7733244432755346,TV-PG,110 min,"Comedies, Romantic Movies",Cassie lives to party... until she dies in a freak accident. Now this social butterfly needs to right her wrongs on Earth if she wants to earn her wings.,0.7902255615279261
s115,0,Anjaam,India,2021-09-02,-2.288312632446957,TV-14,143 min,"Dramas, International Movies, Thrillers","A wealthy industrialist’s dangerous obsession with a flight attendant destroys her world, until she takes matters into her own hands to exact revenge.",1.439775712761961
s116,0,Bright Star,"United Kingdom, Australia, France",2021-09-02,-0.5874031459344617,PG,119 min,"Dramas, Romantic Movies",This drama details the passionate three-year romance between Romantic poet John Keats – who died tragically at age 25 – and his great love and muse.,0.967375602773572
s117,0,Dhanak,India,2021-09-02,0.09296064867053644,TV-PG,114 min,"Comedies, Dramas, Independent Movies",A movie-loving 10-year-old and her blind little brother trek to meet Indian superstar Shah Rukh Khan for help in getting the boy an eye operation.,0.8689589131926576
s118,0,Final Account,"United Kingdom, United States",2021-09-02,0.7733244432755346,PG-13,94 min,Documentaries,This documentary stitches together never-before-seen interviews with the last living generation of people who participated in Hitler's Third Reich.,0.4752921548690001
s119,0,Gurgaon,India,2021-09-02,0.3197485802055358,TV-14,106 min,"Dramas, International Movies, Thrillers","When the daughter of a wealthy family returns from college, she gets a frosty welcome from her brother, who has problems – and plans – of his own.",0.7114922098631946
s120,0,Here and There,United States,2021-09-02,0.6599304775080349,TV-MA,99 min,"Dramas, International Movies, Romantic Movies","After meeting through a heated exchange on social media, two people with different backgrounds begin an online romance in the midst of a pandemic.",0.5737088444499144
s121,1,Heroes of Goo Jit Zu,Australia,2021-09-02,0.7733244432755346,TV-Y7,1 Season,"Kids' TV, TV Comedies","After a meteor crash, a group of zoo animals transforms into squishy, gooey and stretchy superheroes with special powers and soon takes on evildoers.",-1.3552582713360075
s122,1,Hotel Del Luna,United States,2021-09-02,0.5465365117405352,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","When he's invited to manage a hotel for dead souls, an elite hotelier gets to know the establishment's ancient owner and her strange world.",-1.3552582713360075
s123,0,In the Cut,"United Kingdom, Australia, France, United States",2021-09-02,-1.2677669405394598,R,118 min,Thrillers,"After embarking on an affair with the cop probing the murder of a young woman, an insular schoolteacher suspects her lover was involved in the crime.",0.9476922648573891
s124,1,Luv Kushh,United States,2021-09-02,-0.24722124863196265,TV-Y7,1 Season,Kids' TV,"Based on the last book of the epic Ramayana, this series follows the endeavors and adventures of Lord Rama’s twin sons through their childhood.",-1.3552582713360075
s125,1,Pororo - The Little Penguin,South Korea,2021-09-02,-0.13382728286446294,TV-Y7,3 Seasons,"Kids' TV, Korean TV Shows","On a tiny island, Pororo the penguin has fun adventures with his friends Eddy the fox, Loopy the beaver, Poby the polar bear and Crong the dinosaur.",-1.3158915955036417
s126,1,Q-Force,United States,2021-09-02,0.7733244432755346,TV-MA,1 Season,"Crime TV Shows, TV Action & Adventure, TV Comedies","A gay superspy and his scrappy LGBTQ squad fight to prove themselves to the agency that underestimated them. Today, West Hollywood… tomorrow, the world!",-1.3552582713360075
s127,0,Shikara,India,2021-09-02,0.6599304775080349,TV-14,115 min,"Dramas, International Movies, Romantic Movies",A couple must strive to remain resilient after regional hostilities drive them from their beloved home into a refugee camp.,0.8886422511088405
s128,0,A Cinderella Story,"United States, Canada",2021-09-01,-1.1543729747719602,PG,95 min,"Children & Family Movies, Comedies",Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?,0.494975492785183
s129,0,Agatha Christie's Crooked House,United States,2021-09-01,0.3197485802055358,PG-13,115 min,"Dramas, International Movies, Thrillers","When a detective investigates the death of his ex-lover's grandfather, he uncovers secrets about the tycoon's manipulative family.",0.8886422511088405
s130,0,An Unfinished Life,"Germany, United States",2021-09-01,-1.0409790090044604,PG-13,108 min,Dramas,"A grieving widow and her daughter move in with her estranged father-in-law in Wyoming, where time allows them to heal and forgive.",0.7508588856955604
s131,0,Barbie Big City Big Dreams,United States,2021-09-01,0.7733244432755346,TV-Y,63 min,"Children & Family Movies, Music & Musicals","At a summer performing arts program in New York City, Barbie from Malibu meets Barbie from Brooklyn, and the two become fast friends.",-0.13489132053266908
s132,0,Blade Runner: The Final Cut,United States,2021-09-01,-3.6490402216569535,R,117 min,"Action & Adventure, Classic Movies, Cult Movies","In a smog-choked dystopian Los Angeles, blade runner Rick Deckard is called out of retirement to snuff a quartet of escaped ""replicants.""",0.9280089269412063
s133,1,Brave Animated Series,United States,2021-09-01,0.7733244432755346,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies",A group of superheroes sets out to rid the world of evil — only to realize they may not be standing on the side of justice. Based on a popular comic.,-1.3552582713360075
s134,0,Chappie,"South Africa, United States",2021-09-01,0.09296064867053644,R,121 min,"Action & Adventure, Sci-Fi & Fantasy","In a futuristic society where an indestructible robot police force keeps crime at bay, a lone droid evolves to the next level of artificial intelligence.",1.0067422786059377
s135,0,Clear and Present Danger,"United States, Mexico",2021-09-01,-2.288312632446957,PG-13,142 min,"Action & Adventure, Dramas","When the president's friend is murdered, CIA Deputy Director Jack Ryan becomes unwittingly involved in an illegal war against a Colombian drug cartel.",1.420092374845778
s136,0,Cliffhanger,"United States, Italy, France, Japan",2021-09-01,-2.401706598214457,R,113 min,Action & Adventure,"Ranger Gabe Walker and his partner are called to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers.",0.8492755752764748
s137,0,Cold Mountain,"United States, Italy, Romania, United Kingdom",2021-09-01,-1.2677669405394598,R,154 min,"Dramas, Romantic Movies","This drama follows a wounded Civil War soldier making the long journey home, while his faraway love fights for survival on her deceased father's farm.",1.6562924298399726
s138,0,Crocodile Dundee in Los Angeles,"Australia, United States",2021-09-01,-1.4945548720744593,PG,95 min,"Action & Adventure, Comedies","When Mick ""Crocodile"" Dundee and his family land in Los Angeles, they soon learn some lessons about American life in this comedy sequel.",0.494975492785183
s139,0,Dear John,United States,2021-09-01,-0.47400918016696203,PG-13,108 min,"Dramas, Romantic Movies","While on summer leave, a U.S. soldier falls for a college student. But when he's forced to reenlist, their handwritten letters hold the lovers together.",0.7508588856955604
s140,0,Do the Right Thing,United States,2021-09-01,-2.8552824612844554,R,120 min,"Classic Movies, Comedies, Dramas","On a sweltering day in Brooklyn, simmering racial tensions between residents rise to the surface and ignite rage, violence and tragedy.",0.9870589406897549
s141,0,"El patrón, radiografía de un crimen","Argentina, Venezuela",2021-09-01,-0.020433317096963256,TV-MA,100 min,"Dramas, International Movies, Thrillers",A lawyer defends an illiterate man whose exploitation by a cruel boss while working as a butcher in Buenos Aires led to tragedy. Based on a true case.,0.5933921823660974
s142,0,Extraction,"United States, United Kingdom, Canada",2021-09-01,0.09296064867053644,R,82 min,Action & Adventure,"When a retired CIA agent is kidnapped, his son, a government analyst, embarks on an unauthorized mission to find him and halt a terrorist plot.",0.23909209987480556
s143,0,Freedom Writers,"Germany, United States",2021-09-01,-0.8141910774694611,PG-13,124 min,Dramas,"While her at-risk students are reading classics such as ""The Diary of Anne Frank,"" a teacher asks them to keep journals about their troubled lives.",1.0657922923544865
s144,0,Green Lantern,United States,2021-09-01,-0.3606152143994623,PG-13,114 min,"Action & Adventure, Sci-Fi & Fantasy",Test pilot Hal Jordan harnesses glowing new powers for good when he wears an otherworldly ring and helps an intergalactic force stop a powerful threat.,0.8689589131926576
s145,0,House Party,United States,2021-09-01,-2.741888495516956,R,104 min,"Comedies, Cult Movies","Grounded by his strict father, Kid risks life and limb to go to his best friend Play's big bash but experiences one obstacle after another.",0.6721255340308289
s146,0,House Party 2,United States,2021-09-01,-2.628494529749456,R,94 min,"Comedies, Cult Movies, Music & Musicals","Kid goes off to college with scholarship money but when Play loses Kid's tuition funds to a shady music promoter, they devise a wild plan to raise cash.",0.4752921548690001
s147,0,House Party 3,United States,2021-09-01,-2.288312632446957,R,94 min,"Comedies, Music & Musicals","After Kid gets engaged, Play plans to throw the biggest bachelor party ever. But every celebration for these two always comes with complications.",0.4752921548690001
s148,1,How to Be a Cowboy,United States,2021-09-01,0.7733244432755346,TV-PG,1 Season,Reality TV,"Dale Brisby uses social media savvy and rodeo skills to keep cowboy traditions alive — and now he's teaching the world how to cowboy right, ol' son.",-1.3552582713360075
s149,1,HQ Barbers,United States,2021-09-01,0.6599304775080349,TV-14,1 Season,TV Shows,"When a family run barber shop in the heart of Lagos is threatened by real estate developers, they'll do whatever it takes to stay in business.",-1.3552582713360075
s150,0,I Got the Hook Up,United States,2021-09-01,-1.8347367693769583,R,93 min,"Action & Adventure, Comedies","After getting their hands on a misdirected shipment of cell phones, two hustlers try to cash in by hawking the merchandise from the back of their van.",0.45560881695281724
s151,0,In Too Deep,United States,2021-09-01,-1.7213428036094587,R,97 min,Thrillers,"Rookie cop Jeffrey Cole poses as a drug dealer to take down a crime lord and soon gets caught up in an underworld of bribery, intimidation and murder.",0.5343421686175487
s152,0,Initial D,"China, Hong Kong",2021-09-01,-1.0409790090044604,TV-14,109 min,"Action & Adventure, International Movies","By day, an 18-year-old delivers tofu for his father, a retired race car driver; but by night, it's the teen's turn to take the wheel.",0.7705422236117433
s153,0,Janoskians: Untold and Untrue,United States,2021-09-01,0.20635461443803613,TV-MA,88 min,Comedies,Follow the story of three Australian brothers and their two friends who became an international sensation by posting pranks and gags on YouTube.,0.3571921273719028
s154,1,Kid-E-Cats,Russia,2021-09-01,0.20635461443803613,TV-Y,2 Seasons,Kids' TV,"Cookie, Pudding and Candy are kitten siblings whose favorite things are sweet treats and letting their curiosity lead them on adventures in learning.",-1.3355749334198246
s155,1,Kuroko's Basketball,Japan,2021-09-01,0.09296064867053644,TV-MA,3 Seasons,"Anime Series, International TV Shows, Teen TV Shows","Five middle school basketball stars went to separate high schools, and now Tetsuya Kuroko and Seirin High are making their play for glory.",-1.3158915955036417
